,Property_ID,Prop_Type,Tax_Key,Address,District_Num,Nbhd_Num,Style,Unit_Count,Fbath_Count,Hbath_Count,Lot_Size,Sale_Date,Sale_Price,Ext_Wall,Story_Count,Year_Built,Room_Count,Finished_Sqft,Bdrm_Count,Condo_Project
150,101748,Residential,720489000,8249 N 97TH ST,9,240,Split Level,1,2,0,9625,2022-11-29,260000.0,Aluminum/Vinyl,1.0,1995.0,7.0,1816.0,4.0,
151,101762,Residential,720503000,8268 N 97TH ST,9,240,Colonial,1,1,1,9583,2022-03-11,235000.0,Aluminum/Vinyl,2.0,1995.0,12.0,1494.0,6.0,
152,101818,Residential,720559000,8331 N 93RD ST,9,240,Ranch,1,1,1,7908,2022-05-10,222500.0,Aluminum/Vinyl,1.0,1996.0,10.0,1142.0,6.0,
153,101821,Residential,720562000,9304 W FAIRLANE CT,9,240,Split Level,1,2,0,7339,2022-01-31,250000.0,Aluminum/Vinyl,1.0,1990.0,7.0,1751.0,4.0,
154,101826,Residential,720567000,9338 W FAIRLANE CT,9,240,Ranch,1,1,1,7308,2022-03-31,210000.0,Aluminum/Vinyl,1.0,1981.0,10.0,1077.0,6.0,
155,101834,Residential,720575000,9309 W FAIRLANE CT,9,240,Ranch,1,1,1,7209,2022-02-18,225000.0,Aluminum/Vinyl,1.0,1981.0,10.0,1077.0,6.0,
156,101855,Residential,720596000,9421 W ARCH AV,9,240,Colonial,1,1,1,10088,2022-05-27,265000.0,Aluminum/Vinyl,2.0,1997.0,14.0,1494.0,6.0,
157,101863,Residential,720604000,9315 W ARCH AV,9,240,Colonial,1,1,1,7200,2022-01-12,255000.0,Aluminum/Vinyl,2.0,1999.0,14.0,1503.0,6.0,
161,102089,Residential,730020000,8115 N JOSEPH AV,9,240,Split Level,1,2,0,9955,2022-03-28,276500.0,Aluminum/Vinyl,1.0,1969.0,16.0,2031.0,8.0,
162,102100,Residential,730031000,8160 N JOSEPH AV,9,240,Ranch,1,2,1,9000,2022-11-16,155000.0,Aluminum/Vinyl,1.0,1971.0,7.0,1689.0,5.0,
163,102106,Residential,730037000,8133 N PINGREE AV,9,240,Ranch,1,1,1,9000,2022-07-26,215000.0,Aluminum/Vinyl,1.0,1971.0,6.0,1200.0,4.0,
164,102120,Residential,730051000,10264 W TOWER AV,9,240,Ranch,1,2,1,9000,2022-07-27,199000.0,Aluminum/Vinyl,1.0,1968.0,6.0,1512.0,3.0,
166,102184,Residential,730115000,8071 N CELINA ST,9,240,Ranch,1,1,1,8740,2022-06-30,215000.0,Aluminum/Vinyl,1.0,1970.0,6.0,1419.0,3.0,
168,102287,Residential,730308000,8280 N CELINA ST,9,240,Ranch,1,1,1,9545,2022-06-03,195000.0,Aluminum/Vinyl,1.0,1972.0,12.0,1200.0,8.0,
169,102293,Residential,730314000,8214 N CELINA ST,9,240,Ranch,1,1,1,9430,2022-08-25,174900.0,Aluminum/Vinyl,1.0,1971.0,6.0,1200.0,4.0,
170,102295,Residential,730316000,10461 W SYLVIA ST,9,240,Ranch,1,1,2,8800,2022-10-10,200000.0,Aluminum/Vinyl,1.0,1976.0,6.0,1324.0,3.0,
171,102299,Residential,730320000,10421 W SYLVIA ST,9,240,Ranch,1,1,1,9000,2022-08-03,258500.0,Aluminum/Vinyl,1.0,1975.0,6.0,1324.0,3.0,
172,102314,Residential,730335000,8283 N 105TH ST,9,240,Ranch,1,1,1,7577,2022-10-13,181700.0,Asphalt/Other,1.0,1973.0,5.0,906.0,3.0,
173,102326,Residential,730347000,10426 W SYLVIA ST,9,240,Ranch,1,2,1,9901,2022-06-30,255000.0,Aluminum/Vinyl,1.0,1974.0,6.0,1324.0,3.0,
174,102345,Residential,730366000,8263 N 106TH ST,9,240,Ranch,1,1,1,8100,2022-09-19,245000.0,Aluminum/Vinyl,1.0,1972.0,5.0,1140.0,3.0,
176,102382,Residential,730404000,10441 W VILLA AV,9,240,Ranch,1,1,1,7500,2022-07-13,219000.0,Asphalt/Other,1.0,1973.0,6.0,1120.0,4.0,
177,102385,Residential,730407000,10417 W VILLA AV,9,240,Ranch,1,1,1,7500,2022-11-18,176500.0,Aluminum/Vinyl,1.0,1972.0,6.0,1130.0,3.0,
179,102443,Residential,730465000,10348 W DARNEL AV,9,240,Ranch,1,1,0,7200,2022-04-27,155000.0,Aluminum/Vinyl,1.0,1974.0,10.0,906.0,6.0,
212,102823,Residential,790026000,7961 N 94TH ST,9,240,Townhouse,2,2,2,8598,2022-09-01,194000.0,Aluminum/Vinyl,2.0,1981.0,10.0,2514.0,6.0,
221,102884,Residential,790214000,7818 N 99TH ST,9,240,Ranch,1,2,0,9387,2022-12-28,370000.0,Aluminum/Vinyl,1.0,2010.0,6.0,1709.0,3.0,
258,103676,Residential,840024000,7919 N 57TH ST,9,360,Ranch,1,1,0,10000,2022-08-10,223000.0,Brick,1.0,1957.0,5.0,1053.0,3.0,
260,103718,Residential,840066000,7790 N EDGEWORTH DR,9,360,Ranch,1,2,0,10000,2022-10-24,200000.0,Wood,1.0,1957.0,5.0,1099.0,3.0,
261,103757,Residential,840105000,7828 N FAIRWAY PL,9,360,Ranch,1,2,1,10125,2022-08-11,258000.0,Aluminum/Vinyl,1.0,1957.0,5.0,1392.0,3.0,
264,103792,Residential,840140000,7875 N LINK PL,9,360,Ranch,1,1,1,10000,2022-07-14,220000.0,Aluminum/Vinyl,1.0,1957.0,6.0,1140.0,3.0,
269,103822,Residential,840170000,7872 N LINK PL,9,360,Ranch,1,1,0,10080,2022-09-23,248000.0,Aluminum/Vinyl,1.0,1957.0,5.0,1071.0,3.0,
278,104010,Residential,840358000,7754 N DELTA PL,9,360,Ranch,1,3,0,10125,2022-03-10,222000.0,Brick,1.0,1956.0,10.0,1161.0,6.0,
279,104011,Residential,840359000,7746 N DELTA PL,9,360,Ranch,1,1,1,10125,2022-07-01,315000.0,Aluminum/Vinyl,1.0,1958.0,6.0,1520.0,3.0,
280,104014,Residential,840362000,5606 W PORT AV,9,360,Ranch,1,1,1,10125,2022-11-21,250000.0,Aluminum/Vinyl,1.0,1964.0,6.0,1160.0,3.0,
282,104069,Residential,1020017100,4001 W CALUMET RD,1,380,Cape Cod,1,1,0,9350,2022-03-18,204000.0,Brick,1.0,1948.0,5.0,1248.0,3.0,
283,104098,Residential,1020050110,7514 N 43RD ST,1,380,Ranch,1,2,0,7540,2022-10-24,280000.0,Aluminum/Vinyl,1.0,1963.0,6.0,1159.0,3.0,
295,104240,Residential,1020579000,7352 N 38TH ST,1,380,Ranch,1,1,1,8701,2022-02-16,190000.0,Aluminum/Vinyl,1.0,1982.0,10.0,1007.0,6.0,
298,104379,Residential,1040026000,5126 W HEMLOCK RD,9,360,Ranch,1,1,1,10125,2022-10-25,195900.0,Aluminum/Vinyl,1.0,1957.0,10.0,1108.0,6.0,
299,104393,Residential,1040041000,7483 N 52ND ST,9,360,Ranch,1,1,1,8750,2022-08-12,212000.0,Aluminum/Vinyl,1.0,1957.0,5.0,1188.0,3.0,
305,104627,Residential,1080101000,7545 N 90TH ST,9,440,Ranch,1,1,1,10000,2022-01-31,185000.0,Brick,1.0,1966.0,6.0,1438.0,3.0,
306,104629,Residential,1080103000,7525 N 90TH ST,9,440,Ranch,1,2,1,9375,2022-09-06,225000.0,Aluminum/Vinyl,1.0,1967.0,6.0,1462.0,3.0,
307,104630,Residential,1080104000,7515 N 90TH ST,9,440,Ranch,1,1,1,9375,2022-10-12,222000.0,Aluminum/Vinyl,1.0,1965.0,6.0,1147.0,3.0,
309,104665,Residential,1080139000,7488 N 90TH ST,9,440,Ranch,1,1,1,9240,2022-12-15,232000.0,Aluminum/Vinyl,1.0,1967.0,6.0,1461.0,3.0,
310,104683,Residential,1080206000,8727 W DOGWOOD ST,9,440,Ranch,1,1,2,9375,2022-09-07,235000.0,Aluminum/Vinyl,1.0,1969.0,5.0,1219.0,3.0,
312,104729,Residential,1080252000,8725 W PORTAGE ST,9,440,Ranch,1,1,1,9000,2022-07-14,225000.0,Aluminum/Vinyl,1.0,1971.0,6.0,1243.0,3.0,
315,104767,Residential,1080342000,7452 N 87TH ST,9,440,Ranch,1,1,1,9050,2022-02-11,245000.0,Aluminum/Vinyl,1.0,1976.0,7.0,1528.0,3.0,
333,105138,Residential,1120006000,7306 N CASSIE AV,5,820,Colonial,1,2,1,10133,2022-06-19,400000.0,Aluminum/Vinyl,2.0,2018.0,0.0,2139.0,3.0,
335,105168,Residential,1120036000,7330 N BEAU AV,5,820,Colonial,1,3,1,9990,2022-10-17,420000.0,Aluminum/Vinyl,2.0,2013.0,7.0,2780.0,5.0,
353,105630,Residential,1170001110,6800 N 91ST ST,9,480,Ranch,1,1,1,9220,2022-02-28,205000.0,Aluminum/Vinyl,1.0,1964.0,6.0,1333.0,4.0,
356,105739,Residential,1170125000,8700 W DALLAS ST,9,480,Ranch,1,1,1,10200,2022-07-08,194000.0,Asphalt/Other,1.0,1966.0,6.0,1420.0,3.0,
358,105761,Residential,1170156000,8525 W CHEYENNE ST,9,480,Ranch,1,1,1,9000,2022-06-22,270000.0,Aluminum/Vinyl,1.0,1966.0,8.0,1662.0,4.0,
359,105761,Residential,1170156000,8525 W CHEYENNE ST,9,480,Ranch,1,1,1,9000,2022-09-07,291500.0,Aluminum/Vinyl,1.0,1966.0,8.0,1662.0,4.0,
360,105787,Residential,1170184000,6967 N 84TH ST,9,480,Colonial,1,2,0,9675,2022-04-20,307000.0,Aluminum/Vinyl,2.0,1968.0,14.0,1636.0,8.0,
362,105848,Residential,1170245000,8800 W SPOKANE ST,9,480,Ranch,1,1,1,9440,2022-12-01,232000.0,Aluminum/Vinyl,1.0,1966.0,5.0,1227.0,3.0,
363,105861,Residential,1170271000,8800 W PETERSIK ST,9,480,Colonial,1,1,1,9000,2022-06-24,250000.0,Asphalt/Other,2.0,1968.0,7.0,1636.0,4.0,
364,105864,Residential,1170274000,8830 W PETERSIK ST,9,480,Ranch,1,2,1,9000,2022-06-16,251000.0,Aluminum/Vinyl,1.0,1971.0,6.0,2020.0,4.0,
367,106003,Residential,1170535000,8969 W HUSTIS ST,9,480,Split Level,1,2,0,9800,2022-01-07,235000.0,Aluminum/Vinyl,1.0,1992.0,7.0,1751.0,4.0,
368,106032,Residential,1180016000,8327 W DENVER AV,9,480,Ranch,1,1,1,9000,2022-06-06,223000.0,Aluminum/Vinyl,1.0,1971.0,12.0,1474.0,6.0,
369,106040,Residential,1180024000,8141 W DENVER AV,9,480,Bi-Level,1,1,1,9355,2022-03-23,167900.0,Asphalt/Other,1.0,1978.0,7.0,1566.0,4.0,
371,106045,Residential,1180029000,8013 W DENVER AV,9,480,Ranch,1,1,1,7620,2022-09-07,195000.0,Aluminum/Vinyl,1.0,1971.0,6.0,1111.0,4.0,
372,106046,Residential,1180030000,8001 W DENVER AV,9,480,Ranch,1,1,1,7620,2022-10-24,182000.0,Aluminum/Vinyl,1.0,1971.0,5.0,1108.0,3.0,
373,106099,Residential,1180083000,7924 W BEECHWOOD AV,9,480,Colonial,1,1,1,7620,2022-05-09,250000.0,Aluminum/Vinyl,2.0,1969.0,12.0,1423.0,8.0,
374,106100,Residential,1180084000,7932 W BEECHWOOD AV,9,480,Cape Cod,1,2,0,7620,2022-07-18,222500.0,Aluminum/Vinyl,1.5,1968.0,7.0,1719.0,4.0,
375,106101,Residential,1180085000,7940 W BEECHWOOD AV,9,480,Colonial,1,1,1,8382,2022-02-15,210000.0,Asphalt/Other,2.0,1971.0,12.0,1254.0,8.0,
376,106139,Residential,1180123000,8117 W BEECHWOOD AV,9,480,Colonial,1,1,1,7488,2022-03-02,217900.0,Aluminum/Vinyl,2.0,1969.0,14.0,1607.0,8.0,
377,106152,Residential,1180136000,8110 W GREEN TREE RD,9,480,Colonial,1,1,1,7831,2022-08-26,145000.0,Aluminum/Vinyl,2.0,1971.0,6.0,1240.0,4.0,
378,106208,Residential,1180202000,7926 W DENVER AV,9,480,Ranch,1,2,1,7200,2022-09-01,268000.0,Aluminum/Vinyl,1.0,1974.0,5.0,1227.0,3.0,
383,106318,Residential,1200041000,6209 W HUSTIS ST,9,520,Colonial,1,1,1,7344,2022-06-24,165000.0,Aluminum/Vinyl,2.0,1963.0,7.0,1607.0,4.0,
384,106376,Residential,1200108000,6425 W HUSTIS ST,9,520,Ranch,1,1,1,7208,2022-06-16,235500.0,Aluminum/Vinyl,1.0,1964.0,6.0,1465.0,3.0,
385,106390,Residential,1200122000,6550 W SPOKANE ST,9,520,Ranch,1,1,1,7744,2022-01-12,168000.0,Aluminum/Vinyl,1.0,1965.0,6.0,1232.0,3.0,
386,106423,Residential,1200218000,6203 W BOEHLKE AV,9,520,Ranch,1,1,1,8480,2022-05-31,180000.0,Asphalt/Other,1.0,1965.0,10.0,1226.0,6.0,
387,106431,Residential,1200226000,6319 W BOEHLKE AV,9,520,Ranch,1,1,1,8480,2022-08-30,195000.0,Asphalt/Other,1.0,1965.0,6.0,1227.0,3.0,
388,106432,Residential,1200227000,6325 W BOEHLKE AV,9,520,Ranch,1,1,1,8480,2022-12-13,167000.0,Asphalt/Other,1.0,1965.0,5.0,1006.0,3.0,
389,106459,Residential,1200254000,6230 W BOEHLKE AV,9,520,Ranch,1,2,1,8640,2022-06-27,203500.0,Asphalt/Other,1.0,1964.0,6.0,1316.0,3.0,
390,106465,Residential,1200260000,6330 W BOEHLKE AV,9,520,Ranch,1,1,1,8640,2022-05-19,187500.0,Asphalt/Other,1.0,1964.0,10.0,1006.0,6.0,
391,106506,Residential,1210004000,5804 W BOEHLKE AV,9,560,Ranch,1,1,1,6240,2022-04-28,215000.0,Aluminum/Vinyl,1.0,1966.0,10.0,1209.0,6.0,
400,106660,Residential,1210385000,7017 N 58TH ST,9,560,Split Level,1,1,1,7516,2022-04-21,175000.0,Aluminum/Vinyl,1.0,1981.0,12.0,1425.0,6.0,
403,106824,Residential,1220209000,4528 W KILEY AV,9,600,Ranch,1,1,0,7571,2022-04-28,198000.0,Brick,1.0,1963.0,10.0,1115.0,6.0,
404,106899,Residential,1220415000,4625 W ROCHELLE AV,9,600,Ranch,1,1,0,7200,2022-02-15,154000.0,Brick,1.0,1962.0,5.0,1117.0,3.0,
405,107034,Residential,1229944120,6857 N 44TH ST,9,560,Ranch,1,1,0,8880,2022-07-11,179500.0,Aluminum/Vinyl,1.0,1962.0,5.0,1034.0,3.0,
406,107086,Residential,1229981110,4831 W GOOD HOPE RD,9,600,Ranch,1,1,0,7800,2022-08-09,170000.0,Aluminum/Vinyl,1.0,1952.0,4.0,960.0,2.0,
409,107179,Residential,1230244000,3841 W HELENA ST,1,600,Ranch,1,2,1,6000,2022-04-05,222400.0,Aluminum/Vinyl,1.0,1965.0,10.0,1462.0,6.0,
410,107183,Residential,1230248000,7041 N 39TH ST,1,600,Ranch,1,1,1,7200,2022-04-21,145000.0,Aluminum/Vinyl,1.0,1964.0,10.0,989.0,6.0,
411,107255,Residential,1230320000,3710 W ROCHELLE AV,1,600,Cape Cod,1,2,0,8188,2022-10-19,200000.0,Aluminum/Vinyl,1.0,1959.0,7.0,1450.0,4.0,
412,107256,Residential,1230321000,3716 W ROCHELLE AV,1,600,Ranch,1,1,0,7000,2022-10-06,167500.0,Aluminum/Vinyl,1.0,1964.0,5.0,989.0,3.0,
413,107272,Residential,1230701000,6852-6854 N 41ST ST,1,600,Townhouse,2,2,0,7200,2022-06-21,154000.0,Stucco,2.0,1899.0,8.0,2494.0,4.0,
414,107317,Residential,1230746000,6929 N SUSSEX ST,1,600,Ranch,1,1,1,7000,2022-11-11,200000.0,Brick,1.0,1960.0,6.0,1385.0,3.0,
415,107321,Residential,1230750000,3828 W CHEYENNE ST,1,600,Ranch,1,1,1,6372,2022-06-23,188000.0,Aluminum/Vinyl,1.0,1960.0,5.0,1059.0,3.0,
416,107351,Residential,1230904000,3822 W VERA AV,1,600,Ranch,1,1,1,7056,2022-03-16,182000.0,Brick,1.0,1961.0,10.0,1188.0,6.0,
417,107352,Residential,1231001000,4040 W GREEN TREE RD,1,600,Cape Cod,1,1,1,8000,2022-08-18,145000.0,Aluminum/Vinyl,1.5,1954.0,6.0,1260.0,3.0,
419,107436,Residential,1239918200,7074 N 42ND ST,1,600,Ranch,1,2,1,8775,2022-06-14,230000.0,Aluminum/Vinyl,1.0,1967.0,6.0,1324.0,3.0,
420,107438,Residential,1239919100,7101 N 41ST ST,1,600,Cottage,1,1,0,7475,2022-05-17,65000.0,Aluminum/Vinyl,1.0,1935.0,5.0,875.0,2.0,
422,107453,Residential,1239931100,7036 N 43RD ST,1,600,Cape Cod,1,1,1,8445,2022-11-03,166000.0,Stone,1.0,1945.0,5.0,1054.0,3.0,
423,107487,Residential,1239960000,7019 N 42ND ST,1,600,Ranch,1,1,1,8174,2022-08-04,190000.0,Masonry/Frame,1.0,1955.0,4.0,927.0,2.0,
424,107498,Residential,1239970112,3915 W CHEYENNE ST,1,600,Ranch,1,1,1,6720,2022-08-30,180000.0,Aluminum/Vinyl,1.0,1964.0,5.0,1002.0,3.0,
425,107502,Residential,1239972100,3930-3932 W GREEN TREE RD,1,600,Townhouse,2,2,2,8000,2022-08-31,190000.0,Aluminum/Vinyl,2.0,1966.0,10.0,2154.0,6.0,
426,107518,Residential,1239980118,4039 W CHEYENNE ST,1,600,Cape Cod,1,1,1,9279,2022-08-24,115000.0,Aluminum/Vinyl,1.5,1935.0,7.0,1308.0,3.0,
427,107518,Residential,1239980118,4039 W CHEYENNE ST,1,600,Cape Cod,1,1,1,9279,2022-12-16,199900.0,Aluminum/Vinyl,1.5,1935.0,7.0,1308.0,3.0,
430,107727,Residential,1379914200,6450-6452 N 43RD ST,1,560,Townhouse,2,2,2,9760,2022-10-14,193000.0,Aluminum/Vinyl,2.0,1965.0,10.0,2183.0,6.0,
433,107825,Residential,1380017000,6530 N 49TH CT,9,560,Ranch,1,2,0,10047,2022-10-21,225000.0,Aluminum/Vinyl,1.0,1962.0,5.0,1073.0,3.0,
434,107841,Residential,1380033000,4640 W BRENTWOOD CT,9,560,Ranch,1,2,0,6000,2022-04-18,183000.0,Aluminum/Vinyl,1.0,1963.0,10.0,1132.0,6.0,
435,107848,Residential,1380040100,6400 N 49TH ST,9,560,Colonial,1,1,1,5000,2022-07-01,215000.0,Aluminum/Vinyl,2.0,1964.0,7.0,1595.0,4.0,
436,107883,Residential,1380114000,6508 N 51ST ST,9,560,Ranch,1,1,0,6375,2022-07-11,165000.0,Aluminum/Vinyl,1.0,1964.0,5.0,1033.0,3.0,
437,107885,Residential,1380116000,6520 N 51ST ST,9,560,Ranch,1,1,1,6375,2022-09-06,135000.0,Aluminum/Vinyl,1.0,1967.0,5.0,1174.0,3.0,
438,107889,Residential,1380120000,6548 N 51ST ST,9,560,Ranch,1,1,0,6375,2022-08-15,175000.0,Aluminum/Vinyl,1.0,1965.0,5.0,1033.0,3.0,
439,107921,Residential,1380162100,4632 W MILL RD,9,560,Res O/S A & 1/2,1,1,1,9000,2022-04-08,120000.0,Aluminum/Vinyl,1.5,1900.0,8.0,1265.0,4.0,
440,108006,Residential,1390512000,6483 N 51ST ST,9,560,Ranch,1,1,0,7500,2022-10-17,120000.0,Aluminum/Vinyl,1.0,1966.0,5.0,1012.0,3.0,
441,108011,Residential,1390517000,6555 N 51ST ST,9,560,Ranch,1,1,1,7950,2022-04-14,180000.0,Aluminum/Vinyl,1.0,1964.0,12.0,1296.0,6.0,
442,108042,Residential,1390894000,6548 N 53RD ST,9,560,Ranch,1,1,1,5280,2022-02-16,120000.0,Aluminum/Vinyl,1.0,1979.0,5.0,1141.0,3.0,
443,108043,Residential,1390901000,6459-6461 N 52ND ST,9,560,Townhouse,2,2,2,9750,2022-12-07,177000.0,Aluminum/Vinyl,2.0,1977.0,10.0,2430.0,6.0,
444,108046,Residential,1391002000,6687 N 55TH ST,9,560,Res O/S A & 1/2,1,1,0,8910,2022-10-19,65200.0,Wood,1.0,1935.0,4.0,660.0,2.0,
445,108063,Residential,1391062000,6486-6488 N 53RD ST,9,560,Townhouse,2,2,2,7260,2022-05-24,118000.0,Aluminum/Vinyl,2.0,1978.0,10.0,2520.0,6.0,
446,108120,Residential,1391301000,6628 N 56TH ST,9,560,Cape Cod,1,2,0,9570,2022-01-04,123000.0,Wood,1.0,1939.0,7.0,1120.0,3.0,
447,108144,Residential,1391413000,6702 N 53RD ST,9,560,Ranch,1,1,1,5757,2022-12-21,149900.0,Aluminum/Vinyl,1.0,1990.0,5.0,942.0,3.0,
448,108146,Residential,1391421000,6616-6618 N 56TH ST,9,560,Duplex O/S,2,2,0,9900,2022-03-30,122500.0,Stucco,2.0,1928.0,9.0,1758.0,4.0,
449,108154,Residential,1391471000,6570 N 54TH ST,9,560,Cottage,1,1,0,9315,2022-05-19,70000.0,Aluminum/Vinyl,1.0,1937.0,4.0,743.0,3.0,
450,108154,Residential,1391471000,6570 N 54TH ST,9,560,Cottage,1,1,0,9315,2022-10-13,162500.0,Aluminum/Vinyl,1.0,1937.0,4.0,743.0,3.0,
454,108305,Residential,1399801121,6451 N 55TH ST,9,560,Ranch,1,1,1,5940,2022-04-27,153500.0,Aluminum/Vinyl,1.0,1977.0,10.0,910.0,6.0,
455,108322,Residential,1399807210,6559-6561 N 55TH ST,9,560,Townhouse,2,2,2,8910,2022-06-14,250000.0,Aluminum/Vinyl,2.0,1978.0,12.0,3040.0,6.0,
457,108356,Residential,1399852200,6611 N 54TH ST,9,560,Cape Cod,1,2,0,9045,2022-02-17,132000.0,Aluminum/Vinyl,1.0,1948.0,5.0,1178.0,3.0,
459,108390,Residential,1399888100,5201 W GREEN TREE RD,9,560,Colonial,1,1,1,5247,2022-06-30,204000.0,Aluminum/Vinyl,2.0,1963.0,7.0,1534.0,3.0,
460,108406,Residential,1399899141,6653 N 52ND ST,9,560,Ranch,1,1,0,5040,2022-08-11,123000.0,Brick,1.0,1960.0,5.0,976.0,3.0,
461,108409,Residential,1399902000,6623 N 52ND ST,9,560,Cape Cod,1,1,0,9200,2022-08-05,96500.0,Aluminum/Vinyl,1.0,1940.0,6.0,1174.0,3.0,
462,108443,Residential,1399923110,6746 N 52ND ST,9,560,Cape Cod,1,1,0,5940,2022-03-17,160000.0,Brick,1.0,1939.0,10.0,1154.0,6.0,
465,108476,Residential,1399947200,6665 N 58TH ST,9,560,Res O/S A & 1/2,1,1,0,7371,2022-12-02,73000.0,Aluminum/Vinyl,1.0,1930.0,7.0,1210.0,4.0,
468,108534,Residential,1399990000,6555 N 58TH ST,9,560,Ranch,1,1,0,9450,2022-06-09,201000.0,Aluminum/Vinyl,1.0,1955.0,12.0,1237.0,6.0,
469,108535,Residential,1399991000,6535-6537 N 58TH ST,9,560,Duplex N/S,2,2,0,7500,2022-04-25,150000.0,Brick,2.0,1956.0,16.0,1949.0,8.0,
470,108579,Residential,1400060000,6500 N 66TH ST,9,660,Ranch,1,1,1,7800,2022-03-11,172900.0,Aluminum/Vinyl,1.0,1971.0,6.0,1120.0,4.0,
471,108592,Residential,1400111000,6456 N 66TH ST,9,660,Ranch,1,1,1,6500,2022-01-12,200000.0,Aluminum/Vinyl,1.0,1971.0,12.0,1129.0,8.0,
472,108602,Residential,1400202000,6659 W BRENTWOOD AV,9,660,Ranch,1,1,1,6000,2022-08-31,200000.0,Asphalt/Other,1.0,1971.0,6.0,1120.0,4.0,
473,108605,Residential,1400205000,6641 W BRENTWOOD AV,9,660,Ranch,1,1,1,6000,2022-02-18,175000.0,Aluminum/Vinyl,1.0,1971.0,6.0,1120.0,4.0,
474,108616,Residential,1400228000,6548-6550 W MILL RD,9,660,Townhouse,2,2,2,6720,2022-06-14,170000.0,Aluminum/Vinyl,2.0,1979.0,10.0,2318.0,6.0,
475,108688,Residential,1410071000,6714 N 74TH ST,9,660,Ranch,1,1,1,10200,2022-11-04,172500.0,Aluminum/Vinyl,1.0,1961.0,5.0,1001.0,3.0,
476,108707,Residential,1410090000,7260 W CODY CR,9,660,Ranch,1,2,0,7540,2022-01-31,220000.0,Aluminum/Vinyl,1.0,1966.0,12.0,1311.0,6.0,
477,108715,Residential,1410098000,7212 W CODY CR,9,660,Ranch,1,1,1,7200,2022-10-27,221000.0,Aluminum/Vinyl,1.0,1968.0,6.0,1178.0,3.0,
478,108752,Residential,1410141000,7121 W CODY CR,9,660,Ranch,1,1,1,8152,2022-04-20,235000.0,Brick,1.0,1967.0,12.0,1401.0,6.0,
480,108833,Residential,1410248000,7059 W LIMA ST,9,660,Ranch,1,1,1,8316,2022-07-01,129100.0,Aluminum/Vinyl,1.0,1971.0,6.0,1120.0,4.0,
481,108841,Residential,1410256000,6561 N LANDERS ST,9,660,Ranch,1,1,1,8400,2022-04-11,190000.0,Aluminum/Vinyl,1.0,1968.0,6.0,1399.0,3.0,
483,108867,Residential,1410282000,6501 N LANDERS ST,9,660,Ranch,1,1,1,7200,2022-04-29,225000.0,Aluminum/Vinyl,1.0,1971.0,12.0,1120.0,8.0,
485,109028,Residential,1410613000,7011 W BRENTWOOD AV,9,660,Ranch,1,1,1,6460,2022-04-18,169000.0,Aluminum/Vinyl,1.0,1968.0,10.0,1062.0,6.0,
487,109080,Residential,1420013000,7646 W CLOVERNOOK ST,9,480,Ranch,1,2,0,7623,2022-02-07,219900.0,Aluminum/Vinyl,1.0,1961.0,10.0,967.0,6.0,
488,109102,Residential,1420123000,6707 N 77TH ST,9,480,Ranch,1,1,0,6148,2022-09-08,162000.0,Aluminum/Vinyl,1.0,1960.0,5.0,936.0,3.0,
489,109149,Residential,1420170000,6701 N 78TH ST,9,480,Ranch,1,1,1,6095,2022-08-11,210000.0,Aluminum/Vinyl,1.0,1960.0,10.0,936.0,6.0,
490,109233,Residential,1430010000,6636 N 91ST ST,9,480,Ranch,1,2,0,7200,2022-06-14,215000.0,Wood,1.0,1957.0,10.0,1073.0,6.0,
491,109252,Residential,1430030000,6572 N 91ST ST,9,480,Ranch,1,2,1,7200,2022-12-05,209000.0,Aluminum/Vinyl,1.0,1956.0,6.0,1176.0,4.0,
492,109292,Residential,1430070000,6626 N 90TH ST,9,480,Ranch,1,1,0,7320,2022-06-06,200000.0,Brick,1.0,1956.0,10.0,1085.0,6.0,
493,109296,Residential,1430074000,6658 N 90TH ST,9,480,Ranch,1,1,1,7320,2022-01-17,189900.0,Aluminum/Vinyl,1.0,1956.0,10.0,1061.0,6.0,
494,109330,Residential,1430108000,8711 W DENVER AV,9,480,Ranch,1,1,0,9000,2022-12-02,145000.0,Brick,1.0,1957.0,5.0,1064.0,3.0,
495,109437,Residential,1430215000,6500 N 89TH ST,9,480,Cape Cod,1,2,0,7200,2022-06-17,225000.0,Aluminum/Vinyl,1.0,1957.0,6.0,1474.0,4.0,
496,109440,Residential,1430218000,8842 W BRENTWOOD AV,9,480,Ranch,1,1,0,7800,2022-03-28,150000.0,Brick,1.0,1957.0,10.0,1018.0,6.0,
497,109458,Residential,1430236000,8853 W BRENTWOOD AV,9,480,Ranch,1,1,1,7920,2022-06-01,250000.0,Brick,1.0,1957.0,5.0,1120.0,3.0,
498,109521,Residential,1430299000,6562 N 86TH ST,9,480,Ranch,1,1,1,8100,2022-09-27,216000.0,Brick,1.0,1957.0,5.0,1001.0,3.0,
499,109523,Residential,1430301000,6546 N 86TH ST,9,480,Ranch,1,1,1,7200,2022-03-28,203500.0,Brick,1.0,1958.0,10.0,926.0,6.0,
500,109548,Residential,1430326000,6615 N 85TH ST,9,480,Ranch,1,1,0,8107,2022-07-01,223000.0,Wood,1.0,1957.0,5.0,1046.0,3.0,
501,109567,Residential,1430345000,6568 N 85TH ST,9,480,Ranch,1,1,0,7625,2022-10-27,195000.0,Brick,1.0,1958.0,5.0,1003.0,3.0,
